Cause,TotalDeaths
W520,29.0
W521,2.0
W522,62.0
W523,162.0
W524,34.0
W525,36.0
W527,4.0
W528,105.0
W529,74.0
W53,42.0
W530,44.0
W531,2.0
W532,2.0
W533,2.0
W534,2.0
W537,2.0
W538,2.0
W539,75.0
W54,1650.0
W540,1754.0
W541,20.0
W542,28.0
W544,454.0
W545,42.0
W546,22.0
W547,100.0
W548,266.0
W549,3119.0
W55,2644.0
W550,3218.0
W551,38.0
W552,112.0
W553,170.0
W554,1059.0
W555,118.0
W556,58.0
W557,4054.0
W558,1990.0
W559,9633.0
W56,141.0
W560,16.0
W562,4.0
W564,4.0
W566,2.0
W567,2.0
W568,159.0
W569,152.0
W57,562.0
W570,303.0
W571,14.0
W572,8.0
W573,2.0
W574,71.0
W575,12.0
W576,2.0
W577,64.0
W578,132.0
W579,1226.0
W58,182.0
W580,12.0
W584,8.0
W585,2.0
W587,10.0
W588,88.0
W589,110.0
W59,235.0
W590,151.0
W591,8.0
W592,4.0
W594,30.0
W595,12.0
W596,6.0
W597,34.0
W598,106.0
W599,651.0
W60,56.0
W600,49.0
W601,2.0
W602,2.0
W604,2.0
W607,12.0
W608,22.0
W609,58.0
W64,512.0
W640,752.0
W641,62.0
W642,88.0
W643,30.0
W644,302.0
W645,76.0
W646,49.0
W647,366.0
W648,428.0
W649,1555.0
W65,48309.0
W650,133666.0
W651,1568.0
W652,752.0
W653,50.0
W654,22.0
W655,9518.0
W656,30.0
W657,28.0
W658,285.0
W659,20857.0
W66,634.0
W660,3202.0
W661,34.0
W662,15.0
W663,10.0
W664,18.0
W665,94.0
W666,4.0
W667,12.0
W668,64.0
W669,1283.0
W67,1588.0
W670,6558.0
W671,154.0
W672,712.0
W673,3580.0
W674,70.0
W675,1090.0
W676,30.0
W677,326.0
W678,3843.0
W679,22838.0
W68,1180.0
W680,2959.0
W681,66.0
W682,136.0
W683,506.0
W684,52.0
W685,176.0
W686,24.0
W687,188.0
W688,1511.0
W689,4239.0
W69,67435.0
W690,12200.0
W691,1004.0
W692,501.0
W693,520.0
W694,4693.0
W695,406.0
W696,332.0
W697,4040.0
W698,272064.0
W699,96105.0
W70,20875.0
W700,4308.0
W701,178.0
W702,118.0
W703,144.0
W704,2061.0
W705,108.0
W706,390.0
W707,1227.0
W708,44943.0
W709,22038.0
W73,14849.0
W730,15436.0
W731,164.0
W732,223.0
W733,316.0
W734,2924.0
W735,332.0
W736,962.0
W737,4015.0
W738,32949.0
W739,12400.0
W74,219971.0
W740,50497.0
W741,1229.0
W742,1044.0
W743,1664.0
W744,17007.0
W745,1702.0
W746,1265.0
W747,6454.0
W748,149744.0
W749,332960.0
W75,4554.0
W750,13115.0
W751,948.0
W752,665.0
W753,2.0
W754,94.0
W755,69.0
W756,10.0
W757,8.0
W758,309.0
W759,37756.0
W76,102173.0
W760,26406.0
W761,1717.0
W762,881.0
W763,142.0
W764,1963.0
W765,512.0
W766,326.0
W767,587.0
W768,3640.0
W769,34374.0
W77,4142.0
W770,4004.0
W771,68.0
W772,220.0
W773,42.0
W774,2150.0
W775,366.0
W776,4852.0
W777,854.0
W778,2876.0
W779,7675.0
W78,28077.0
W780,91104.0
W781,11553.0
W782,9305.0
W783,193.0
W784,6662.0
W785,1822.0
W786,213.0
W787,342.0
W788,7062.0
W789,109805.0
W79,77485.0
W790,170477.0
W791,45038.0
W792,22426.0
W793,191.0
W794,4267.0
W795,7923.0
W796,316.0
W797,367.0
W798,7380.0
W799,215829.0
W80,40927.0
W800,23277.0
W801,4699.0
W802,4572.0
W803,63.0
W804,1511.0
W805,525.0
W806,308.0
W807,258.0
W808,1713.0
W809,228909.0
W81,945.0
W810,662.0
W811,18.0
W812,36.0
W813,12.0
W814,195.0
W815,92.0
W816,522.0
W817,148.0
W818,896.0
W819,1293.0
W83,2195.0
W830,5007.0
W831,320.0
W832,298.0
W833,44.0
W834,333.0
W835,166.0
W836,316.0
W837,316.0
W838,892.0
W839,7402.0
W84,35732.0
W840,56715.0
W841,6295.0
W842,3774.0
W843,191.0
W844,7033.0
W845,1225.0
W846,814.0
W847,830.0
W848,5676.0
W849,263427.0
W85,9408.0
W850,4953.0
W851,142.0
W852,202.0
W853,72.0
W854,4095.0
W855,526.0
W856,1254.0
W857,1208.0
W858,2492.0
W859,7013.0
W86,14721.0
W860,7920.0
W861,172.0
W862,226.0
W863,36.0
W864,1312.0
W865,790.0
W866,1328.0
W867,664.0
W868,1905.0
W869,6037.0
W87,65711.0
W870,49673.0
W871,1094.0
W872,1941.0
W873,386.0
W874,17671.0
W875,3404.0
W876,7307.0
W877,4772.0
W878,12262.0
W879,98845.0
W88,24.0
W880,188.0
W881,4.0
W883,4.0
W884,2.0
W886,14.0
W887,6.0
W888,8.0
W889,70.0
W89,144.0
W890,157.0
W891,4.0
W892,450.0
W894,85.0
W895,2.0
W896,8.0
W897,55.0
W898,40.0
W899,684.0
W90,74.0
W900,6.0
W902,4.0
W903,2.0
W904,2.0
W905,4.0
W908,4.0
W909,24.0
W91,119.0
W910,18.0
W911,4.0
W913,2.0
W914,10.0
W918,22.0
W919,256.0
W92,2684.0
W920,558.0
W921,14.0
W922,41.0
W923,26.0
W924,2.0
W925,488.0
W926,44.0
W927,14.0
W928,124.0
W929,806.0
W93,250.0
W930,679.0
W931,9.0
W932,6.0
W933,4.0
W934,16.0
W935,24.0
W936,22.0
W938,38.0
W939,176.0
W94,591.0
W940,94.0
W942,10.0
W943,8.0
W944,26.0
W945,20.0
W946,38.0
W947,6.0
W948,1407.0
W949,1637.0
W99,1377.0
W990,249.0
W991,14.0
W992,2.0
W993,4.0
W994,44.0
W995,6.0
W996,12.0
W997,26.0
W998,50.0
W999,888.0
X00,22981.0
X000,123136.0
X001,1490.0
X002,418.0
X003,36.0
X004,192.0
X005,3034.0
X006,802.0
X007,294.0
X008,2140.0
X009,90737.0
X01,1538.0
X010,1139.0
X011,18.0
X012,22.0
X013,2.0
X014,292.0
X015,40.0
X016,48.0
X017,536.0
X018,1768.0
X019,2718.0
X02,3501.0
X020,9980.0
X021,64.0
X022,84.0
X023,12.0
X024,18.0
X025,149.0
X026,140.0
X027,36.0
X028,254.0
X029,1869.0
X03,920.0
X030,1166.0
X031,30.0
X032,18.0
X033,58.0
X034,120.0
X035,4.0
X036,38.0
X037,1162.0
X038,1082.0
X039,1781.0
X04,2285.0
X040,5229.0
X041,66.0
X042,150.0
X043,16.0
X044,1153.0
X045,448.0
X046,636.0
X047,200.0
X048,678.0
X049,6483.0
X05,164.0
X050,1316.0
X051,84.0
X052,32.0
X053,4.0
X054,22.0
X055,8.0
X057,4.0
X058,14.0
X059,422.0
X06,1467.0
X060,6131.0
X061,230.0
X062,118.0
X063,4.0
X064,116.0
X065,82.0
X066,172.0
X067,458.0
X068,552.0
X069,4432.0
X08,9857.0
X080,8324.0
X081,321.0
X082,96.0
X083,12.0
X084,592.0
X085,162.0
X086,322.0
X087,246.0
X088,976.0
X089,6852.0
X09,90026.0
X090,67012.0
X091,1360.0
X092,1561.0
X093,398.0
X094,7076.0
X095,1763.0
X096,1971.0
X097,1976.0
X098,6005.0
X099,106412.0
X10,550.0
X100,1057.0
X101,36.0
X102,38.0
X104,24.0
X105,46.0
X106,28.0
X107,4.0
X108,30.0
X109,655.0
X11,1779.0
X110,6464.0
X111,271.0
X112,74.0
X114,16.0
X115,120.0
X116,78.0
X117,18.0
X118,107.0
X119,2126.0
X12,1466.0
X120,3605.0
X121,54.0
X122,51.0
X123,4.0
X124,36.0
X125,42.0
X126,196.0
X127,30.0
X128,127.0
X129,1875.0
X13,251.0
X130,207.0
X131,10.0
X132,10.0
X133,6.0
X134,18.0
X135,120.0
X136,122.0
X137,4.0
X138,106.0
X139,304.0
X14,1555.0
X140,226.0
X141,14.0
X142,4.0
X143,2.0
X144,14.0
X145,20.0
X146,76.0
X147,4.0
X148,46.0
X149,351.0
X15,285.0
X150,744.0
X151,8.0
X153,2.0
X154,22.0
X155,8.0
X156,4.0
X157,4.0
X158,30.0
X159,414.0
X16,451.0
X160,1242.0
X161,70.0
X162,32.0
X164,30.0
X165,12.0
X166,14.0
X167,2.0
X168,24.0
X169,755.0
X17,118.0
X170,88.0
X171,4.0
X172,2.0
X174,10.0
X175,10.0
X176,52.0
X177,12.0
X178,26.0
X179,212.0
X18,60.0
X180,103.0
X181,4.0
X182,6.0
X184,20.0
X185,4.0
X186,148.0
X187,12.0
X188,28.0
X189,255.0
X19,1493.0
X190,1762.0
X191,54.0
X192,42.0
X193,4.0
X194,68.0
X195,34.0
X196,138.0
X197,10.0
X198,78.0
X199,3256.0
X20,6454.0
X200,2128.0
X201,122.0
X202,154.0
X203,2.0
X204,538.0
X205,14.0
X206,44.0
X207,1306.0
X208,1106.0
X209,16469.0
X21,199.0
X210,322.0
X211,12.0
X212,14.0
X214,28.0
X215,4.0
X216,4.0
X217,10.0
X218,74.0
X219,1622.0
X22,1308.0
X220,954.0
X221,18.0
X222,48.0
X223,2.0
X224,86.0
X225,2.0
X227,42.0
X228,131.0
X229,3184.0
X23,2647.0
X230,2980.0
X231,66.0
X232,150.0
X233,44.0
X234,1050.0
X235,32.0
X236,92.0
X237,1540.0
X238,2176.0
X239,10670.0
X24,85.0
X240,76.0
X241,4.0
X242,4.0
X244,264.0
X246,4.0
X247,2.0
X248,14.0
X249,414.0
X25,338.0
X250,239.0
X251,12.0
X252,8.0
X254,84.0
X255,14.0
X256,12.0
X257,46.0
X258,78.0
X259,1325.0
X26,176.0
X260,38.0
X262,2.0
X264,4.0
X265,4.0
X266,4.0
X267,4.0
X268,97.0
X269,170.0
X27,90.0
X270,57.0
X271,4.0
X272,4.0
X273,6.0
X274,24.0
X275,2.0
X277,22.0
X278,12.0
X279,205.0
X28,98.0
X280,70.0
X281,2.0
X282,4.0
X284,20.0
X287,4.0
X288,6.0
X289,154.0
X29,719.0
X290,479.0
X291,20.0
X292,32.0
X294,128.0
X295,12.0
X296,6.0
X297,72.0
X298,156.0
X299,1898.0
X30,14974.0
X300,11638.0
X301,1555.0
X302,276.0
X303,71.0
X304,1309.0
X305,276.0
X306,426.0
X307,1557.0
X308,2555.0
X309,34981.0
X31,46361.0
X310,46942.0
X311,559.0
X312,706.0
X313,234.0
X314,12247.0
X315,996.0
X316,516.0
X317,2904.0
X318,31026.0
X319,85096.0
X32,248.0
X320,104.0
X321,4.0
X323,4.0
X324,46.0
X325,2.0
X327,22.0
X328,64.0
X329,368.0
X33,13083.0
X330,4968.0
X331,128.0
X332,102.0
X333,382.0
X334,2402.0
X335,70.0
X336,198.0
X337,3164.0
X338,3815.0
X339,13654.0
X34,315.0
X340,8395.0
X341,758.0
X342,398.0
X343,40.0
X344,828.0
X345,492.0
X346,178.0
X347,1046.0
X348,2898.0
X349,31365.0
X35,14.0
X350,100.0
X351,8.0
X354,12.0
X356,2.0
X358,132.0
X359,34.0
X36,2373.0
X360,7531.0
X361,63.0
X362,100.0
X363,74.0
X364,1965.0
X365,142.0
X366,2046.0
X367,300.0
X368,4829.0
X369,6491.0
X37,1181.0
X370,4303.0
X371,162.0
X372,104.0
X373,6.0
X374,1008.0
X375,104.0
X376,86.0
X377,158.0
X378,1714.0
X379,5889.0
X38,3213.0
X380,1641.0
X381,10.0
X382,8.0
X384,196.0
X385,10.0
X386,26.0
X387,36.0
X388,508.0
X389,2924.0
X39,41406.0
X390,548.0
X391,8.0
X392,10.0
X393,50.0
X394,210.0
X395,6.0
X396,32.0
X397,44.0
X398,3595.0
X399,2350.0
X40,1965.0
X400,4847.0
X401,102.0
X402,147.0
X403,10.0
X404,66.0
X405,66.0
X406,24.0
X407,12.0
X408,168.0
X409,15047.0
X41,10845.0
X410,33910.0
X411,761.0
X412,664.0
X413,38.0
X414,1072.0
X415,1142.0
X416,54.0
X417,62.0
X418,2031.0
X419,137747.0
X42,28188.0
X420,158770.0
X421,3666.0
X422,2114.0
X423,154.0
X424,7951.0
X425,7540.0
X426,288.0
X427,178.0
X428,11409.0
X429,717900.0
X43,847.0
X430,1120.0
X431,36.0
X432,34.0
X433,6.0
X434,22.0
X435,22.0
X436,10.0
X437,6.0
X438,104.0
X439,2014.0
X44,27162.0
X440,95849.0
X441,2477.0
X442,2262.0
X443,77.0
X444,2982.0
X445,3620.0
X446,210.0
X447,184.0
X448,5714.0
X449,711215.0
X45,50001.0
X450,89264.0
X451,826.0
X452,940.0
X453,162.0
X454,6125.0
X455,2058.0
X456,190.0
X457,262.0
X458,9659.0
X459,202497.0
X46,1653.0
X460,2746.0
X461,68.0
X462,288.0
X463,10.0
X464,254.0
X465,151.0
X466,274.0
X467,34.0
X468,548.0
X469,6064.0
X47,18682.0
X470,64425.0
X471,650.0
X472,960.0
X473,144.0
X474,3063.0
X475,1790.0
X476,3242.0
X477,944.0
X478,8086.0
X479,59100.0
X48,4628.0
X480,8458.0
X481,80.0
X482,188.0
X483,22.0
X484,294.0
X485,108.0
X486,99.0
X487,1038.0
X488,882.0
X489,14742.0
X49,45990.0
X490,20061.0
X491,733.0
X492,745.0
X493,34.0
X494,1550.0
X495,538.0
X496,602.0
X497,344.0
X498,3147.0
X499,51735.0
X50,1096.0
X500,1219.0
X501,80.0
X502,34.0
X503,269.0
X504,862.0
X505,46.0
X506,78.0
X507,48.0
X508,452.0
X509,6485.0
X51,88.0
X510,26.0
X511,6.0
X512,2.0
X514,16.0
X515,2.0
X516,30.0
X518,20.0
X519,512.0
X52,20.0
X520,14.0
X522,6.0
X526,2.0
X528,10.0
X529,45.0
X53,1670.0
X530,2143.0
X531,139.0
X532,26.0
X533,4.0
X534,54.0
X535,12.0
X536,10.0
X537,16.0
X538,338.0
X539,2870.0
X54,123.0
X540,94.0
X541,8.0
X542,4.0
X543,2.0
X544,16.0
X545,8.0
X547,4.0
X548,34.0
X549,1895.0
X57,935.0
X570,526.0
X571,24.0
X572,6.0
X574,20.0
X575,2.0
X578,54.0
X579,838.0
X58,2559.0
X580,1321.0
X581,166.0
X582,301.0
X583,96.0
X584,821.0
X585,118.0
X586,1118.0
X587,228.0
X588,773.0
X589,6081.0
X59,500379.0
X590,742006.0
X591,11546.0
X592,3759.0
X593,630.0
X594,47819.0
X595,1552.0
X596,5190.0
X597,1996.0
X598,14535.0
X599,1946262.0
X60,1750.0
X600,9276.0
X601,128.0
X602,80.0
X603,6.0
X604,86.0
X605,224.0
X606,8.0
X607,22.0
X608,434.0
X609,11780.0
X61,16548.0
X610,55377.0
X611,640.0
X612,638.0
X613,52.0
X614,890.0
X615,1818.0
X616,76.0
X617,88.0
X618,5970.0
X619,68716.0
X62,5554.0
X620,19871.0
X621,276.0
X622,258.0
X623,12.0
X624,410.0
X625,974.0
X626,38.0
X627,48.0
X628,1354.0
X629,34339.0
X63,1678.0
X630,2440.0
X631,40.0
X632,56.0
X633,4.0
X634,42.0
X635,42.0
X637,22.0
X638,118.0
X639,3301.0
X64,26611.0
X640,87242.0
X641,1054.0
X642,1160.0
X643,80.0
X644,1887.0
X645,3358.0
X646,146.0
X647,240.0
X648,5736.0
X649,188444.0
X65,1176.0
X650,6770.0
X651,50.0
X652,70.0
X653,4.0
X654,228.0
X655,112.0
X656,8.0
X657,32.0
X658,446.0
X659,8416.0
X66,688.0
X660,2516.0
X661,34.0
X662,50.0
X663,8.0
X664,130.0
X665,108.0
X666,30.0
X667,24.0
X668,316.0
X669,5381.0
X67,2499.0
X670,81214.0
X671,352.0
X672,1900.0
X673,670.0
X674,29816.0
X675,8086.0
X676,1942.0
X677,1590.0
X678,59764.0
X679,88458.0
X68,27473.0
X680,108091.0
X681,528.0
X682,2070.0
X683,130.0
X684,3677.0
X685,3570.0
X686,288.0
X687,4084.0
X688,9419.0
X689,83348.0
X69,18346.0
X690,41629.0
X691,532.0
X692,1292.0
X693,70.0
X694,2211.0
X695,2122.0
X696,268.0
X697,878.0
X698,5226.0
X699,76316.0
X70,506598.0
X700,1934767.0
X701,37818.0
X702,34530.0
X703,4466.0
X704,48751.0
X705,51068.0
X706,18878.0
X707,30544.0
X708,253904.0
X709,1140195.0
X71,18031.0
X710,13882.0
X711,268.0
X712,410.0
X713,182.0
X714,3791.0
X715,374.0
X716,192.0
X717,748.0
X718,75360.0
X719,59057.0
X72,11894.0
X720,45347.0
X721,544.0
X722,818.0
X723,168.0
X724,3663.0
X725,1914.0
X726,196.0
X727,580.0
X728,6424.0
X729,174103.0
X73,10556.0
X730,40382.0
X731,442.0
X732,242.0
X733,116.0
X734,2618.0
X735,1012.0
X736,260.0
X737,1646.0
X738,6399.0
X739,109506.0
X74,24006.0
X740,184471.0
X741,2196.0
X742,2450.0
X743,822.0
X744,18460.0
X745,5240.0
X746,1298.0
X747,3464.0
X748,22533.0
X749,511214.0
X75,624.0
X750,1006.0
X751,64.0
X752,14.0
X753,8.0
X754,140.0
X755,22.0
X756,22.0
X757,30.0
X758,194.0
X759,1018.0
X76,8109.0
X760,21805.0
X761,298.0
X762,688.0
X763,104.0
X764,4132.0
X765,724.0
X766,358.0
X767,1194.0
X768,7646.0
X769,22746.0
X77,74.0
X770,276.0
X771,2.0
X772,10.0
X774,16.0
X775,2.0
X776,6.0
X777,4.0
X778,10.0
X779,154.0
X78,17937.0
X780,59395.0
X781,1246.0
X782,1530.0
X783,90.0
X784,2760.0
X785,2328.0
X786,298.0
X787,414.0
X788,7466.0
X789,53349.0
X79,250.0
X790,1710.0
X791,70.0
X792,84.0
X793,22.0
X794,666.0
X795,56.0
X796,4.0
X797,28.0
X798,374.0
X799,1710.0
X80,48134.0
X800,180542.0
X801,7076.0
X802,15109.0
X803,272.0
X804,26726.0
X805,12798.0
X806,1912.0
X807,262.0
X808,46077.0
X809,128349.0
X81,20016.0
X810,924.0
X811,64.0
X812,124.0
X813,54.0
X814,7292.0
X815,16860.0
X816,1688.0
X817,36.0
X818,58282.0
X819,38108.0
X82,3450.0
X820,372.0
X821,24.0
X822,40.0
X823,14.0
X824,4765.0
X825,988.0
X826,158.0
X827,16.0
X828,3844.0
X829,9870.0
X83,3468.0
X830,8556.0
X831,513.0
X832,306.0
X833,32.0
X834,858.0
X835,290.0
X836,214.0
X837,78.0
X838,2844.0
X839,8923.0
X84,19346.0
X840,27325.0
X841,798.0
X842,733.0
X843,72.0
X844,6031.0
X845,1240.0
X846,400.0
X847,394.0
X848,8334.0
X849,61192.0
X85,591.0
X850,1044.0
X851,48.0
X852,54.0
X853,2.0
X854,264.0
X855,52.0
X856,12.0
X857,8.0
X858,153.0
X859,3936.0
X86,144.0
X860,105.0
X861,4.0
X862,6.0
X863,2.0
X864,14.0
X865,4.0
X866,4.0
X868,20.0
X869,165.0
X87,58.0
X870,393.0
X871,10.0
X872,26.0
X873,2.0
X874,38.0
X875,24.0
X876,4.0
X877,26.0
X878,73.0
X879,287.0
X88,52.0
X880,751.0
X881,20.0
X882,14.0
X883,8.0
X884,140.0
X885,90.0
X886,16.0
X887,18.0
X888,256.0
X889,692.0
X89,196.0
X890,397.0
X891,12.0
X892,354.0
X893,4.0
X894,160.0
X895,28.0
X896,18.0
X897,20.0
X898,70.0
X899,864.0
X90,143.0
X900,1122.0
X901,36.0
X902,35.0
X903,4.0
X904,197.0
X905,50.0
X906,10.0
X907,18.0
X908,143.0
X909,977.0
X91,10039.0
X910,53893.0
X911,3658.0
X912,965.0
X913,400.0
X914,34899.0
X915,2908.0
X916,479.0
X917,2697.0
X918,15406.0
X919,61328.0
X92,1259.0
X920,1842.0
X921,76.0
X922,191.0
X923,46.0
X924,1849.0
X925,96.0
X926,54.0
X927,277.0
X928,4837.0
X929,4944.0
X93,53289.0
X930,31489.0
X931,1010.0
X932,3187.0
X933,726.0
X934,95187.0
X935,7912.0
X936,430.0
X937,2878.0
X938,10762.0
X939,169294.0
X94,3693.0
X940,12777.0
X941,330.0
X942,361.0
X943,130.0
X944,18072.0
X945,1732.0
X946,250.0
X947,2738.0
X948,4258.0
X949,34984.0
X95,98798.0
X950,307271.0
X951,10539.0
X952,26965.0
X953,8194.0
X954,1692084.0
X955,65309.0
X956,5356.0
X957,36367.0
X958,182759.0
X959,1356327.0
X96,2854.0
X960,659.0
X961,186.0
X962,186.0
X963,8.0
X964,2624.0
X965,686.0
X966,80.0
X967,156.0
X968,1536.0
X969,4639.0
X97,1234.0
X970,6374.0
X971,499.0
X972,146.0
X973,40.0
X974,6516.0
X975,594.0
X976,134.0
X977,490.0
X978,2314.0
X979,9203.0
X98,82.0
X980,203.0
X981,14.0
X982,8.0
X983,6.0
X984,82.0
X985,30.0
X987,18.0
X988,76.0
X989,389.0
X99,245839.0
X990,168434.0
X991,10855.0
X992,9085.0
X993,2189.0
X994,259248.0
X995,17262.0
X996,1624.0
X997,11713.0
X998,55865.0
X999,451207.0
Y00,9726.0
Y000,33972.0
Y001,1773.0
Y002,1833.0
Y003,414.0
Y004,49857.0
Y005,2400.0
Y006,628.0
Y007,2646.0
Y008,12141.0
Y009,70629.0
Y01,269.0
Y010,1885.0
Y011,95.0
Y012,91.0
Y013,18.0
Y014,985.0
Y015,97.0
Y016,133.0
Y017,48.0
Y018,621.0
Y019,1695.0
Y02,172.0
Y020,148.0
Y021,86.0
Y022,20.0
Y023,4.0
Y024,478.0
Y025,66.0
Y026,24.0
Y027,4.0
Y028,179.0
Y029,434.0
Y03,680.0
Y030,235.0
Y031,192.0
Y032,48.0
Y033,26.0
Y034,4915.0
Y035,74.0
Y036,54.0
Y037,70.0
Y038,442.0
Y039,3782.0
Y04,10548.0
Y040,17925.0
Y041,1254.0
Y042,1035.0
Y043,205.0
Y044,14244.0
Y045,1960.0
Y046,192.0
Y047,318.0
Y048,3851.0
Y049,32677.0
Y05,598.0
Y050,491.0
Y051,28.0
Y052,17.0
Y053,4.0
Y054,226.0
Y055,14.0
Y056,6.0
Y057,34.0
Y058,195.0
Y059,803.0
Y06,2124.0
Y060,129.0
Y061,1165.0
Y062,34.0
Y068,547.0
Y069,5714.0
Y07,562.0
Y070,1231.0
Y071,1819.0
Y072,185.0
Y073,46.0
Y078,819.0
Y079,13652.0
Y08,1152.0
Y080,4400.0
Y081,309.0
Y082,281.0
Y083,40.0
Y084,4312.0
Y085,4863.0
Y086,106.0
Y087,302.0
Y088,2394.0
Y089,14953.0
Y09,45939.0
Y090,49840.0
Y091,2221.0
Y092,1715.0
Y093,938.0
Y094,93286.0
Y095,3370.0
Y096,1023.0
Y097,4184.0
Y098,27406.0
Y099,193619.0
Y10,955.0
Y100,2458.0
Y101,32.0
Y102,68.0
Y103,2.0
Y104,32.0
Y105,54.0
Y106,6.0
Y107,8.0
Y108,156.0
Y109,5585.0
Y11,3381.0
Y110,14504.0
Y111,290.0
Y112,162.0
Y113,6.0
Y114,304.0
Y115,330.0
Y116,22.0
Y117,36.0
Y118,832.0
Y119,21296.0
Y12,5686.0
Y120,25174.0
Y121,482.0
Y122,368.0
Y123,4.0
Y124,922.0
Y125,944.0
Y126,40.0
Y127,48.0
Y128,1440.0
Y129,70780.0
Y13,497.0
Y130,638.0
Y131,13.0
Y132,16.0
Y133,4.0
Y134,30.0
Y135,8.0
Y136,54.0
Y137,4.0
Y138,70.0
Y139,862.0
Y14,13070.0
Y140,25954.0
Y141,453.0
Y142,618.0
Y143,16.0
Y144,488.0
Y145,626.0
Y146,34.0
Y147,46.0
Y148,1718.0
Y149,77280.0
Y15,5053.0
Y150,10131.0
Y151,68.0
Y152,102.0
Y153,18.0
Y154,676.0
Y155,168.0
Y156,14.0
Y157,38.0
Y158,844.0
Y159,19598.0
Y16,1051.0
Y160,872.0
Y161,28.0
Y162,57.0
Y163,2.0
Y164,62.0
Y165,20.0
Y166,26.0
Y167,10.0
Y168,136.0
Y169,1957.0
Y17,14131.0
Y170,9486.0
Y171,140.0
Y172,98.0
Y173,29.0
Y174,984.0
Y175,342.0
Y176,166.0
Y177,94.0
Y178,2410.0
Y179,10728.0
Y18,22798.0
Y180,4913.0
Y181,105.0
Y182,272.0
Y183,10.0
Y184,446.0
Y185,68.0
Y186,24.0
Y187,298.0
Y188,426.0
Y189,27151.0
Y19,26400.0
Y190,9571.0
Y191,278.0
Y192,664.0
Y193,18.0
Y194,1261.0
Y195,308.0
Y196,70.0
Y197,210.0
Y198,1472.0
Y199,34936.0
Y20,87655.0
Y200,81927.0
Y201,3083.0
Y202,1594.0
Y203,204.0
Y204,7709.0
Y205,1196.0
Y206,506.0
Y207,1143.0
Y208,11422.0
Y209,79242.0
Y21,52386.0
Y210,10864.0
Y211,278.0
Y212,538.0
Y213,376.0
Y214,4813.0
Y215,627.0
Y216,246.0
Y217,1499.0
Y218,74799.0
Y219,62904.0
Y22,4071.0
Y220,1446.0
Y221,36.0
Y222,86.0
Y223,6.0
Y224,428.0
Y225,56.0
Y226,12.0
Y227,20.0
Y228,314.0
Y229,4844.0
Y23,1486.0
Y230,1412.0
Y231,58.0
Y232,40.0
Y233,26.0
Y234,513.0
Y235,40.0
Y236,16.0
Y237,122.0
Y238,461.0
Y239,2941.0
Y24,111473.0
Y240,30164.0
Y241,2201.0
Y242,1926.0
Y243,258.0
Y244,84774.0
Y245,1064.0
Y246,828.0
Y247,1376.0
Y248,7921.0
Y249,234939.0
Y25,2657.0
Y250,353.0
Y251,50.0
Y252,24.0
Y254,252.0
Y255,54.0
Y256,70.0
Y257,14.0
Y258,162.0
Y259,1632.0
Y26,36735.0
Y260,16330.0
Y261,377.0
Y262,594.0
Y263,34.0
Y264,3118.0
Y265,500.0
Y266,310.0
Y267,456.0
Y268,3386.0
Y269,29489.0
Y27,385.0
Y270,321.0
Y271,8.0
Y272,16.0
Y273,10.0
Y274,38.0
Y275,26.0
Y276,4.0
Y277,14.0
Y278,56.0
Y279,618.0
Y28,56197.0
Y280,12013.0
Y281,424.0
Y282,510.0
Y283,40.0
Y284,9520.0
Y285,406.0
Y286,106.0
Y287,322.0
Y288,2635.0
Y289,33712.0
Y29,103047.0
Y290,7678.0
Y291,282.0
Y292,600.0
Y293,42.0
Y294,10574.0
Y295,304.0
Y296,168.0
Y297,263.0
Y298,3178.0
Y299,49310.0
Y30,16390.0
Y300,18128.0
Y301,945.0
Y302,1360.0
Y303,82.0
Y304,4488.0
Y305,1572.0
Y306,656.0
Y307,282.0
Y308,8734.0
Y309,35197.0
Y31,3221.0
Y310,332.0
Y311,28.0
Y312,20.0
Y313,10.0
Y314,1077.0
Y315,1600.0
Y316,120.0
Y317,28.0
Y318,6530.0
Y319,3865.0
Y32,2141.0
Y320,190.0
Y321,16.0
Y322,16.0
Y323,2.0
Y324,1671.0
Y325,102.0
Y326,34.0
Y327,46.0
Y328,554.0
Y329,2242.0
Y33,20425.0
Y330,7892.0
Y331,588.0
Y332,557.0
Y333,70.0
Y334,4125.0
Y335,493.0
Y336,402.0
Y337,228.0
Y338,5005.0
Y339,48986.0
Y34,863577.0
Y340,70866.0
Y341,3675.0
Y342,5139.0
Y343,433.0
Y344,66548.0
Y345,3207.0
Y346,1296.0
Y347,2135.0
Y348,24797.0
Y349,854324.0
Y35,15938.0
Y350,67248.0
Y351,1387.0
Y352,50.0
Y353,280.0
Y354,768.0
Y355,2118.0
Y356,1314.0
Y357,4289.0
Y36,24882.0
Y360,75.0
Y361,952.0
Y362,43258.0
Y363,146.0
Y364,13861.0
Y365,42.0
Y366,8.0
Y367,16.0
Y368,522.0
Y369,8353.0
Y40,334.0
Y400,1253.0
Y401,604.0
Y402,12.0
Y403,48.0
Y404,36.0
Y405,65.0
Y406,24.0
Y407,20.0
Y408,456.0
Y409,1189.0
Y41,840.0
Y410,124.0
Y411,80.0
Y412,37.0
Y413,5.0
Y414,6.0
Y415,69.0
Y418,114.0
Y419,62.0
Y42,235.0
Y420,440.0
Y421,18.0
Y422,94.0
Y423,799.0
Y424,62.0
Y425,30.0
Y426,18.0
Y427,742.0
